䁷	owk4
䁷	kaewk4
䁸	nraewng1
䁺	syek4
䁻	syak4
䁽	ljep4
䁾	met4
䁿	mok4
䂃	tsjew3
䂄	xjwak4
䂇	nrjuwk4
䂈	downg1
䂌	tsyhowng1
䂎	tshwan3
䂎	tshwan1
䂎	tswan2
䂎	tswan3
䂏	tew1
䂐	trwit4
䂐	tsywet4
䂑	tsej1
䂒	kheat4
䂕	xjwoj3
䂚	haew1
䂪	khew2
䂫	huwng1
䂬	gjowng1
䂬	kjowng2
䂭	khaew1
䂮	ljak4
䂳	tsrhwae2
䂳	tshwa2
䂸	kweak4
䂹	srjaek4
䂹	kij2
䂻	draeng3
䂽	dew2
䂿	dop4
䃀	tshwoj3
䃁	ae1
䃂	kwon2
䃊	tsjek4
䃊	tsjo2
䃍	dwoj3
䃒	heak4
䃓	kuw3
䃔	howng3
䃔	howng1
䃕	laewk4
䃖	u2
䃗	tsrhaewk4
䃚	tshuwk4
䃛	ljen1
䃜	ej1
䃞	dzyuwk4
䃤	sjuwk4
䃤	sew2
䃧	lowng1
䃩	nraew1
䃫	tam2
䃬	ngwoj2
䃭	kom2
䃳	ljep4
䃴	tsyo1
䃵	new2
䃸	sem3
䃺	ma3
䃽	kjwe2
䃾	bjij3
䃾	pjij2
䃾	pjij3
䃿	pju1
䄃	jang1
䄆	hwat4
䄆	kwaet4
䄈	duw3
䄉	nga1
䄌	trjwej3
䄍	dzrae3
䄐	khjwen3
䄓	hwaeng1
䄘	baeng1
䄚	dzaw1
䄝	trhaewng1
䄠	dzyen3
䄤	laj3
䄩	yik4
䄪	tew2
䄬	ye1
䄮	pju1
䄱	pjang1
䄲	nywe3
䄶	bit4
䄶	bwot4
䄷	dzyek4
䄻	draew1
䄼	them2
䄿	yej3
䅀	ljet4
䅀	ljej3
䅁	an3
䅂	hak4
䅃	gjowng2
䅃	gjowng1
䅊	drae3
䅊	drae1
䅊	trae1
䅌	kwen1
䅏	mjïj2
䅑	swij1
䅑	nywij1
䅓	kju2
䅗	sjwe3
䅘	loj1
䅚	khjwon2
䅜	dwa2
䅜	dzywe3
䅝	khuwng1
䅡	sju2
䅢	tsjuw3
䅣	hwang1
䅥	khat4
䅥	kjet4
䅧	jiem1
䅧	im3
䅩	tsye2
䅬	ea3
䅭	bang1
䅲	gjij1
䅳	dzrju1
䅵	tsyak4
䅵	kowk4
䅷	du1
䅹	luw2
䅻	lje1
䅼	maen1
䅾	dzrim1
䅾	gim1
䆀	mwoj2
䆀	mwoj3
䆁	kaw1
䆂	ljem1
䆃	daw2
䆃	daw3
䆄	tsyen2
䆅	dzij1
䆊	dzwij3
䆍	luwng1
䆎	sem3
䆏	bjïj2
䆏	bjïj3
䆑	dreang1
䆕	wet4
䆘	aep4
䆚	duwng1
䆝	xwet4
䆞	ew2
䆞	ew3
䆟	khop4
䆢	wet4
䆨	neng1
䆫	tsrhaewng1
䆱	tham3
䆱	tham1
䆵	dreang1
䆷	xwet4
䆸	treang1
䆽	gjo1
䆾	lam3
䆾	lam1
䆿	ngjiej3
䇂	khjen1
䇎	tshjak4
䇏	twoj2
䇐	lip4
䇐	lwij3
䇐	lij3
䇑	bae2
䇔	lwa3
䇗	tsyowng1
䇘	hu3
䇜	khjaem2
䇝	tsjem1
䇞	kam2
䇞	kam1
䇦	ang2
䇨	kuwng3
䇩	yej3
䇫	ki1
䇬	tsyhu1
䇮	nyim2
䇯	nyowng1
䇷	pjet4
䇸	drjeng1
䇹	kjun1
䇽	tsyej3
䇾	ngjon1
䈀	san3
䈀	san1
䈁	lwin1
䈂	beng1
䈃	tsyew2
䈄	hom1
䈇	traew3
䈈	bjïj1
䈉	sreap4
䈉	tsjep4
䈋	thop4
䈎	yep4
䈎	trhjep4
䈏	baewk4
䈐	kwoj3
䈑	kwae2
䈒	nom2
䈓	kat4
䈕	dzye1
䈖	khwa1
䈗	swa2
䈙	drjuw2
䈚	doj2
䈚	doj1
䈚	si2
䈛	khweaj3
䈛	kwaej3
䈛	khwoj1
䈜	tshim3
䈝	sjo1
䈠	hwan2
䈥	kjïn1
䈪	xek4
䈮	kju3
䈰	sraew1
䈱	thaw1
䈲	ban1
䈲	pan1
䈳	dap4
䈵	uwng2
䈵	uwng1
䈶	yowng1
䈸	huwk4
䈺	tsyuwng1
䈻	bu1
䈿	mek4
䉁	leng1
䉂	ljwe2
䉃	tsjang2
䉈	san2
䉈	sat4
䉉	hu1
䉉	ku1
䉋	mij3
䉌	zwij3
䉎	dang1
䉑	mu1
䉑	mju1
䉔	tshan1
䉙	hjun1
䉚	meang1
䉛	juwk4
䉞	tom2
䉠	mij1
䉠	mjïj1
䉢	srik4
䉣	sjae3
䉥	suwng2
䉦	tshjen1
䉧	ljuw2
䉧	ljuw1
䉨	ngjïj3
䉬	pjoj3
䉭	ljep4
䉮	lin3
䉰	haew2
䉰	kaew2
䉰	kaew1
䉳	sjen2
䉳	sjen1
䉴	nyang1
䉵	dzrjwen3
䉶	sraewng1
䉷	ngjaem1
䉹	leng1
䉺	huwng1
䉻	gjie1
䉽	pan2
䉾	pij3
䊀	hu1
䊆	gjuw2
䊈	mwoj1
䊉	som2
䊊	mjïj3
䊋	tsrjang3
䊋	tsrjang1
䊎	khjwon2
䊓	dzye3
䊓	drje2
䊝	sjet4
䊝	sit4
䊞	treak4
䊟	mwon1
䊠	xjïj3
䊡	man1
䊤	dom2
䊤	dom1
䊦	et4
䊧	phjij3
䊧	phjïj3
䊫	tshwoj2
䊬	trhwae2
䊭	daw3
䊮	dek4
䊲	srean2
䊲	tsrhwean2
䊳	mje1
䊵	gjuw1
䊷	tsri1
䊼	tsyhi2
䋀	hwae2
䋂	haew1
䋃	maw3
䋈	nrae2
䋉	hwet4
䋊	tsyeng1
䋎	drean3
䋏	dzak4
䋐	hjwot4
䋖	ywit4
䋙	nyi2
䋛	mej2
䋟	gi3
䋢	pet4
䋢	phet4
䋣	bjon1
䋤	yak4
䋨	phju2
䋪	a1
䋫	tsreang1
䋭	yuwk4
䋰	kjowk4
䋱	loj1
䋵	lap4
䋵	jej3
䋷	mjuw1
䋷	mjiw1
䋸	zwin1
䋻	nrim1
䋼	theng1
䋾	trae2
䋿	woj1
䌌	tshjep4
䌎	ljak4
䌐	mek4
䌑	ken1
䌖	dzjep4
䌖	tsip4
䌗	phju2
䌘	pet4
䌜	nrjep4
䌞	ljem2
䌟	beak4
䌠	xem1
䌠	khem1
䌠	keam1
䌠	kom1
䌥	jïn2
䌦	daw3
䌦	dek4
䌨	tshat4
䌪	yem2
䌭	tsjew1
䌳	sje1
䌳	tsyhe1
䌳	sye1
䌴	lwa3
䌵	tsyowk4
䍃	yuw1
䍄	tem2
䍆	trjo2
䍇	dap4
䍊	khek4
䍊	kaew1
䍌	buw2
䍌	buw1
䍌	bjuw1
䍍	pjuw1
䍍	khuwk4
䍍	khuw3
䍎	tshen3
䍎	tshwon3
䍐	xan2
䍐	xan3
䍔	kwaeng1
䍖	bjuw1
䍖	phaew1
䍘	mjie1
䍙	mwoj3
䍙	mwoj1
䍙	mju2
䍛	ku3
䍜	traew3
䍝	thop4
䍡	luwk4
䍢	mju1
䍤	tsej2
䍥	lek4
䍦	lje1
䍧	tsang1
䍨	phat4
䍫	da1
䍬	pheang1
䍮	drjew2
䍱	zjo1
䍲	nrea1
䍴	jwe2
䍴	jwe3
䍶	drin1
䍶	tuwng3
䍶	tuwng1
䍸	pak4
䍺	hwaen3
䍺	hwaen1
䍻	sjwen3
䍻	zjwen3
䍼	tsop4
䍼	tsom1
䍽	lek4
䍿	hwang1
䎀	xjwot4
䎀	xjwit4
䎂	paw2
䎃	nyem2
䎃	nom2
䎄	xew1
䎈	yej3
䎉	xjwit4
䎌	tsrhjuwk4
䎎	nrjaep4
䎑	luwk4
䎒	tsyen2
䎒	tsraen2
䎔	phju1
䎕	xwaeng1
䎕	xweang1
䎖	tsong1
䎗	gjiew1
䎗	gjew1
䎘	sjuwk4
䎘	srjuwk4
䎙	phjin1
䎠	hwan1
䎠	nyi1
䎠	nwa1
䎤	gjowk4
䎦	yem2
䎧	baewng2
䎨	jaep4
䎩	tsri1
䎪	nok4
䎫	tsrhaewng3
䎫	tsrhaewng1
䎮	thej3
䎯	xan3
䎰	dzak4
䎳	ngwaet4
䎶	nyi3
䎷	phju3
䎷	tsyu3
䎸	ngu3
䎺	tsyej3
䎿	dzjuw1
䎿	tsjuw1
䏁	tsoj2
䏂	suw2
䏃	men1
䏄	tej2
䏅	tshej3
䏆	dzjew1
䏆	dzaw1
䏇	phjiew3
䏉	syip4
䏍	wen3
䏐	kwet4
䏒	phen3
䏔	nrjuw2
䏕	nyim2
䏖	yin2
䏖	yin3
䏖	drin2
䏘	phjit4
䏙	thom2
䏟	bet4
䏣	tshjo3
䏣	tshjo1
䏧	nrae3
䏨	xwoj2
䏪	nyi3
䏰	nywin3
䏳	tsyet4
䏵	mowng2
䏷	han3
䏼	dzan3
䏼	dzan1
䏽	buw2
䏽	buw3
䏽	buw1
䏿	khej2
䏿	khej3
䐀	kje3
䐁	traewk4
䐁	tuwk4
䐃	gwin2
䐄	heam3
䐄	hom3
䐄	ham3
䐅	xjij1
䐆	tshoj3
䐇	mjin2
䐈	drik4
䐈	tsyik4
䐎	dej1
䐎	tej1
䐏	tsyhwin2
䐑	drjep4
䐒	trae3
䐒	trae1
䐓	nyuw1
䐗	trjo1
䐘	gjak4
䐚	tsik4
䐜	tsyhin1
䐝	swa3
䐞	nyak4
䐠	xang1
䐢	tsrhju3
䐢	tsrjuw3
䐣	swon2
䐤	tsrhae1
䐤	tsrhea1
䐥	uwng2
䐨	kuwk4
䐩	khoj2
䐩	koj1
䐩	kwoj1
䐫	tshjowng1
䐬	dzaw1
䐮	tsrhean2
䐯	lweaj1
䐲	drip4
䐴	kwaj3
䐴	kwoj3
䐶	tsim2
䐶	tsom1
䐷	tan1
䐸	xweak4
䐹	sew3
䐹	srjuw1
䐺	thom3
䐻	ku1
䐼	het4
䐼	hej3
䐾	dak4
䐿	juwk4
䐿	aw2
䐿	aw3
䑁	uwk4
䑁	owk4
䑂	yoj2
䑃	muwng1
䑃	muwng2
䑄	bjij3
䑄	bij3
䑄	phij3
䑇	tsyit4
䑈	paewk4
䑋	nyang2
䑎	tsrheam2
䑎	tshjem1
䑏	gjwen1
䑑	buwk4
䑑	bowk4
䑔	bjot4
䑔	phjoj3
䑕	syo2
䑗	dang2
䑘	dza1
䑜	thep4
䑞	sywin3
䑠	lew2
䑡	tsrhae1
䑢	ngwot4
䑣	trhim1
䑥	ngop4
䑦	kuw1
䑫	peang1
䑯	dej2
䑳	lwin1
䑴	gi1
䑶	tshen3
䑹	saw1
䑼	tsrjuw1
䑿	sjuwk4
䒀	bu3
䒀	phju1
䒁	zip4
䒆	trhjet4
䒈	bjïj2
䒉	mju2
䒊	xej1
䒌	meng3
䒍	phang2
䒎	mang2
䒏	song1
䒐	mong1
䒒	tew1
䒓	khea2
䒕	sjew2
䒗	xjït4
䒗	khjït4
䒘	swij1
䒚	syew2
䒞	yim1
䒞	drim1
䒞	tam2
䒢	ngang1
䒢	ngjang2
䒦	phjom3
䒦	phjom1
䒧	khjo3
䒧	khjo1
䒨	zij2
䒩	hwa1
䒪	bjen3
䒰	khjwang1
䒱	tsying1
䒲	trae3
䒴	hjuw2
䒶	then1
䒷	kwat4
䒸	xwet4
䒹	lwoj3
䒼	khjowk4
䓂	ngjon1
䓃	ip4
䓄	ngjïn1
䓄	ngin1
䓈	ywe2
䓈	ywek4
䓉	yae1
䓊	ngu1
䓌	tsyi3
䓍	han2
䓏	phju1
䓘	kaw1
䓙	khwea1
䓛	kwot4
䓜	tsyij1
䓞	lej3
䓠	tap4
䓠	thop4
䓣	ljang2
䓭	tsrhaet4
䓮	muw3
䓮	maw2
䓲	ywet4
䓲	ywej3
䓳	hon2
䓳	heaj1
䓴	nywen2
䓵	phju1
䓶	lat4
䓶	laj3
䓾	sa1
䔁	lit4
䔂	tsri2
䔃	tsu2
䔄	yew3
䔄	yew1
䔇	hwoj3
䔇	khjïj2
䔌	kaw1
䔏	tsrhjuw3
䔑	yae1
䔑	zjae1
䔕	bu1
䔖	ling1
䔚	zywin1
䔛	khjwieng2
䔜	tham1
䔞	lwit4
䔟	ye1
䔠	sraew2
䔬	yi3
䔭	neng2
䔮	sje1
䔯	khu3
䔰	pjuw3
䔰	phjuwk4
䔲	tong1
䔴	tsrhik4
䔵	kaen1
䔷	gim1
䔷	ging1
䔸	pjew2
䔺	ywe2
䔺	ywe1
䔽	jej3
䔽	aj3
䔾	hat4
䔾	khjej3
䔿	tswon2
䕁	pjïj2
䕃	im3
䕄	tsying1
䕅	saw2
䕅	srjuw1
䕆	duw2
䕇	hwoj2
䕇	kwoj1
䕈	sep4
䕍	yej3
䕓	tsrheat4
䕘	ljeng2
䕘	leng1
䕙	dzet4
䕞	lang3
䕡	ljo1
䕦	yeng1
䕧	haew2
䕧	kaew2
䕩	law2
䕪	draek4
䕭	zjem1
䕸	heat4
䕸	keaj1
䕹	dzep4
䕹	dzop4
䕺	dzuwng1
䕻	lje1
䕻	lej3
䕼	nyen1
䖀	xjew1
䖃	yak4
䖆	nrjang3
䖆	nyang2
䖊	ngjoj3
䖏	tsyho3
䖐	ngjïn1
䖑	mek4
䖒	xje1
䖔	xam3
䖔	kham2
䖘	du1
䖙	dej1
䖙	thej1
䖜	ngin1
䖡	nrjuwk4
䖢	mjiew1
䖤	jwon2
䖦	tsywet4
䖧	nat4
䖩	bjit4
䖪	tsje1
䖭	kjwen3
䖮	xjang2
䖯	khwej1
䖱	khjwang1
䖲	zwin1
䖳	drae3
䖵	kwon1
䖶	xwoj1
䖹	mjie2
䖻	ljuw1
䗁	khje1
䗁	gje2
䗂	xu2
䗃	dzraen2
䗃	dzraen3
䗅	drjang1
䗆	kwan2
䗇	gjuwk4
䗏	srjuw1
䗐	sye3
䗐	sye1
䗓	tshuwng1
䗔	huw1
䗗	kej1
䗘	kap4
䗚	pak4
䗛	sjuwk4
䗛	sjuw1
䗠	zjwen1
䗡	hjen1
䗣	ham3
䗣	ham1
䗤	yowng1
䗥	tshjowng1
䗥	tsuwng1
䗧	khang1
䗪	tsyae3
䗪	tsyek4
䗯	tsin3
䗰	kwan3
䗱	buwk4
䗱	bowk4
䗲	lin3
䗵	kjang1
䗶	lap4
䗷	ik4
䗽	ywij3
䗿	neng2
䘀	bjuw2
䘁	tsjet4
䘃	mok4
䘄	tsyo3
䘅	nok4
䘆	xjïn2
䘆	xjon2
䘇	mjun1
䘌	nrit4
䘎	waen1
䘒	tswoj1
䘓	khom3
䘝	yik4
䘢	trjo2
䘨	kew2
䘪	tsyhuwng1
䘯	sraew1
䘰	yen1
䘰	syen1
䘱	yu3
䘳	kim1
䘷	pet4
䘸	yek4
䘸	tsyek4
䘼	jwon2
䘽	nget4
䘽	ngej2
䘽	ngej1
䘾	kwan2
䘾	kwan3
䘿	gjut4
䙃	dwa3
䙄	tsrhip4
䙄	tsreap4
䙅	jiew1
䙇	nywen1
䙈	huw1
䙎	hea1
䙏	pak4
䙐	kheak4
䙔	uw2
䙔	uw3
䙔	uw1
䙔	ju1
䙕	sjowng2
䙕	tsjowng2
䙘	tsrhjo2
䙘	tsjuwk4
䙟	hjwïj1
䙡	khwij3
䙡	khjwïj3
䙢	tsing3
䙬	eang3
䙭	khjen1
䙭	kjen2
䙱	dzyowk4
䙲	hwen1
䙵	hwej1
䙷	ngoj3
䙷	tok4
䙼	dzyew2
䙽	xet4
䙾	sye1
䚄	luwk4
䚄	ljowk4
䚅	loj3
䚇	srjaeng2
䚈	kjwien3
䚋	hjun3
䚌	kaw1
䚎	trhaewng3
䚎	trhaewng1
䚐	dzek4
䚐	thek4
䚔	pjin3
䚔	pjin1
䚔	phjin3
䚕	lij3
䚕	lej3
䚘	dzraeng1
䚙	xjwon1
䚙	xje1
䚜	pej1
䚝	dzwot4
䚠	hwon2
䚡	soj1
䚢	trhjet4
䚢	trhjej3
䚣	dej1
䚣	tej1
䚥	nraewk4
䚦	drje2
䚧	ljuw1
䚨	bat4
䚨	pjoj3
䚩	kjew2
䚫	hek4
䚫	kaewk4
䚭	xjwon1
䚮	nying1
䚳	tsye3
䚴	ngwaet4
䚷	ej2
䚷	ej1
䚹	phjie2
䚻	yuw1
䛄	jwon2
䛄	jwon3
䛅	xaep4
䛆	drjuw3
䛈	syij3
䛋	tshje3
䛋	gje3
䛌	daw1
䛍	pjïj3
䛎	xwet4
䛕	yu1
䛗	tsyij2
䛘	nrim1
䛘	nyim1
䛚	ljak4
䛛	hwoj3
䛝	naw1
䛞	han2
䛠	tuw3
䛢	thuwk4
䛢	thwa1
䛥	xjït4
䛩	u2
䛪	khjuwng3
䛬	daw1
䛭	xaeng3
䛮	gjuw2
䛳	jaem3
䛹	tshen3
䛻	yuw2
䛽	tsreap4
䛾	su3
䜂	haw3
䜃	twoj1
䜅	ywij1
䜅	dzywij1
䜅	tshuw1
䜅	tshwij1
䜆	tsyep4
䜈	tsrhaew1
䜉	tsrhit4
䜋	hwoj2
䜋	hwoj3
䜌	ljwen3
䜌	ljwen1
䜌	lwan1
䜏	thwa1
䜐	xjwie1
䜑	u3
䜒	aw3
䜕	maej3
䜕	xaej3
䜕	xeaj3
䜙	ngom1
䜚	dop4
䜜	ywe3
䜝	thwan2
䜢	xjon2
䜪	gjuw1
䜫	kaewng1
䜮	lew1
䜮	law1
䜯	gjuwk4
䜰	xaw1
䜱	man1
䜲	ljep4
䜴	tsrhju3
䜶	haewng1
䜷	tshim1
䜸	mwoj2
䜺	tsrhjaek4
䜼	kuwk4
䜽	yu1
䜾	im1
䝁	law1
䝄	sraewng1
䝋	tsowng3
䝍	kjun3
䝏	luw1
䝏	lju1
䝐	ywe2
䝐	ywe1
䝑	trhjowng1
䝒	dzrju2
䝕	tsyep4
䝖	tsraew2
䝚	nrij1
䝜	swan1
䝟	eat4
䝡	mjon3
䝢	man3
䝣	gjo1
䝤	law2
䝤	traew2
䝦	tsyuwng1
䝪	srjo2
䝭	kuw3
䝮	hwen3
䝶	ljang1
䝷	trje1
䝸	gje3
䝹	wan2
䝻	kjo1
䝼	dzjeng3
䝼	dzjeng1
䞀	huw3
䞁	jon2
䞁	jon3
䞂	nywen2
䞃	trij3
䞈	kjwe3
䞋	tsrhin3
䞓	trhjeng1
䞔	mjïj2
䞕	nyu1
䞗	tsrheaj1
䞗	tshoj1
䞘	gjït4
䞙	tsop4
䞚	khje2
䞚	gjie1
䞞	bjut4
䞠	tsyek4
䞣	tsyhae3
䞣	tshjae3
䞣	trhaek4
䞤	phju2
䞤	gju1
䞥	hjuw3
䞦	haek4
䞧	huw3
䞨	khjwie2
䞩	heap4
䞪	dzjang3
䞭	tshjuw3
䞮	thu1
䞯	phju3
䞰	dzrweak4
䞳	bok4
䞳	phuw3
䞳	phju3
䞴	traew3
䞴	traew1
䞵	kjwet4
䞷	gjwot4
䞽	srjaek4
䞾	drje1
䞿	xjon1
䞿	khjon1
䟂	man1
䟂	mwon1
䟃	tshop4
䟃	tshom1
䟄	dzrweak4
䟄	tshjek4
䟅	dzjem2
䟆	pjit4
䟇	kjïj1
䟈	drit4
䟉	tsyowk4
䟊	gjo1
䟌	kjit4
䟌	dzet4
䟍	pen1
䟍	jen2
䟎	dzan2
䟎	tsan3
䟏	lek4
䟏	syak4
䟐	lek4
䟑	yak4
䟒	gjwen1
䟓	trhaeng1
䟓	trhjeng1
䟓	treang1
䟔	phju3
䟕	tsrhae3
䟗	dzye2
䟘	hang2
䟘	kang2
䟙	tshet4
䟛	bat4
䟛	pjïj3
䟝	thuw3
䟠	xjwot4
䟡	tej3
䟣	trhwit4
䟧	den1
䟨	mjin2
䟫	tsyhang2
䟫	draeng1
䟯	khwat4
䟴	tsyin3
䟵	gjuw1
䟷	trhjej3
䟸	gwij1
䟸	kwij1
䟹	ljwet4
䟺	baj3
䟺	paj3
䟽	srjo3
䟽	srjo1
䟾	trjwet4
䟿	ljowk4
䠄	then2
䠆	drjang1
䠇	gjut4
䠇	kjut4
䠈	thwot4
䠊	bjïj3
䠍	hae1
䠐	khwek4
䠑	khjwie2
䠗	xjuwng3
䠗	khjiw3
䠘	phej3
䠙	bang1
䠚	wae3
䠛	yew1
䠟	dep4
䠠	tej3
䠠	tsyej3
䠡	dza1
䠢	mjuwng3
䠣	sjwen3
䠣	khjwen3
䠧	drae1
䠨	tsyhem3
䠪	thwan2
䠫	dzuw3
䠯	yak4
䠰	gjwen1
䠱	drjowk4
䠵	bju3
䠶	zyae3
䠷	thew2
䠸	khwae1
䠻	khjuwng3
䠼	syu3
䠽	hoj1
䡀	tsyen2
䡂	kjuw1
䡅	trhwin1
䡆	yowng1
䡈	kaewk4
䡉	khwang2
䡉	khang2
䡊	pjon2
䡋	tsye1
䡐	da1
䡓	kwen3
䡔	khej2
䡗	kjowng2
䡘	den1
䡙	lang1
䡚	maew3
䡜	ljuwk4
䡝	jwon1
䡝	Jun-02
䡝	jun1
䡞	kjowk4
䡣	hwon1
䡣	xjon1
䡧	u2
䡩	kheang1
䡬	mjon3
䡭	sjuw1
䡮	tsjowng1
䡯	tshuwng1
䡰	kheang1
䡲	dzrjen1
䡲	dzrean1
䡴	tsyhowng1
䡴	draewng3
䡵	zwij3
䡼	leng1
䡽	tswan1
䡾	ngjet4
䡾	ngat4
䢃	ngjoj3
䢅	dzyin1
䢇	nyowng2
䢈	hwaj3
䢉	nowng1
䢌	pat4
䢐	dzu1
䢒	kaew1
䢓	hju1
䢔	hop4
䢖	ywit4
䢙	baej3
䢚	kaeng1
䢝	ae3
䢡	sep4
䢦	srwit4
䢭	yen3
䢭	yen1
䢭	zjen3
䢮	dek4
䢰	thek4
䢱	duwk4
䢲	hjwak4
䢳	kij2
䢵	hjun1
䢸	tshjo1
䢹	kjo2
䢻	dzyin1
䢻	tsyin3
䢼	kjowng1
䢿	an3
䢿	an1
䣀	gwij2
䣀	kjwe2
䣁	hju2
䣂	lwoj2
䣂	lwoj3
䣄	du1
䣄	zjo1
䣅	dzyin1
䣆	heng1
䣇	gjuw1
䣍	jem2
䣍	jem1
䣎	tsri1
䣔	swa2
䣕	mae2
䣕	mae3
䣗	kaw1
䣘	dang1
䣙	bwoj1
䣙	phong2
䣚	luw1
䣚	lju1
䣛	tshit4
䣜	dza1
䣝	du1
䣝	drae1
䣟	dzop4
䣟	dzom1
䣠	dzjae3
䣡	ngje1
䣢	dzjek4
䣢	dzak4
䣣	tang2
䣤	gjwak4
䣧	yik4
䣩	dzywin1
䣩	drwin1
䣪	phat4
䣮	bat4
䣵	nrij3
䣵	nyi3
䣸	nyem2
䣹	bjot4
䣺	kwen3
䣼	ljang1
䣽	trje1
䣿	hju1
䣿	ju1
䣿	xju1
䤁	yim1
䤁	dzim1
䤂	mwoj1
䤃	im1
䤅	duw1
䤅	du1
䤇	sjuw2
䤇	srjuw1
䤉	mjit4
䤍	mej1
䤎	kjwit4
䤏	bij2
䤐	tshim2
䤐	tsim2
䤑	wang3
䤒	gjïj3
䤔	dzjem2
䤕	xaewk4
䤗	kom2
䤘	tsrheam2
䤘	tshjem2
䤙	lek4
䤢	peat4
䤥	kjwe2
䤨	phek4
䤪	twa2
䤬	sa1
䤮	dzyep4
䤳	dzjae3
䤴	hom1
䤶	jaep4
䤹	srjuw1
䤻	dwa2
䤽	kwean1
䥈	mang2
䥈	mu2
䥉	jwon1
䥍	bej3
䥍	sjet4
䥍	tsyip4
䥍	tsyij3
䥏	ngjo2
䥗	khwan2
䥗	khwan3
䥛	ket4
䥝	aw1
䥡	dep4
䥢	lowng1
䥩	mjïj1
䥯	bea2
䥰	maeng1
䥵	xew2
䥵	kew2
䥶	lek4
䥸	mjie1
䦈	tsjae1
䦊	new2
䦋	ngaw1
䦌	trhju3
䦍	ngwot4
䦏	heaj3
䦏	hej3
䦐	theng2
䦑	xwet4
䦔	than2
䦖	het4
䦖	heat4
䦗	xwik4
䦘	hean2
䦝	xweak4
䦧	xek4
䦪	aet4
䦱	hjwe2
䦱	khwea1
䦲	yem1
䦲	tsyhem3
䦳	xjang3
䦵	mjie2
䦵	nej2
䦺	teng1
䦼	phik4
䧁	xju2
䧁	gju1
䧅	yij1
䧆	huwng1
䧇	jïj1
䧊	khuwk4
䧊	kowk4
䧎	hwen2
䧑	tej1
䧘	drjwen2
䧜	dang1
䧞	bjuw2
䧞	mae3
䧢	khju1
䧤	puwk4
䧦	hjwe2
䧦	hjwe1
䧦	xjwe1
䧨	ngjaep4
䧪	tsyhep4
䧰	hwon2
䧴	sye3
䧴	tsye1
䧼	kowk4
䨁	mju3
䨂	tshjuw1
䨊	wen1
䨐	heap4
䨑	dej1
䨒	hju3
䨕	ju1
䨗	bjuw1
䨘	sen3
䨛	sreak4
䨞	hju2
䨡	hom1
䨢	dom2
䨣	keak4
䨤	dek4
䨥	hwak4
䨥	tsyek4
䨦	phang1
䨨	trwij1
䨮	sjwet4
䨰	phak4
䨲	mjon3
䨲	nuw1
䨳	xij3
䨴	dwoj3
䨻	beang3
䨼	hu3
䨽	bij3
䨽	phjïj2
䨽	bjïj1
䨾	bjïj3
䩁	phjïj1
䩂	xeam1
䩃	dzye3
䩆	tsraen2
䩇	tream1
䩉	bju2
䩊	wat4
䩌	dzjew1
䩌	tsjew3
䩌	tsjew1
䩍	ljew2
䩏	met4
䩐	xwot4
䩒	hju1
䩒	ju1
䩒	xju1
䩕	ngang1
䩙	hwen2
䩚	tej3
䩛	bjit4
䩞	tep4
䩞	thep4
䩠	theng1
䩡	keap4
䩢	tsyet4
䩢	tsyej3
䩣	thu1
䩤	xet4
䩥	dan2
䩦	dew1
䩨	trhjang3
䩩	jwon2
䩩	jwon1
䩪	kwan2
䩯	khik4
䩱	yu1
䩱	syu3
䩲	tu1
䩳	suw1
䩵	hjun3
䩶	trhjen2
䩶	trhjeng2
䩸	nyowng3
䩸	nyowng1
䩹	ngaek4
䩹	ngeak4
䩺	uwng1
䩼	bjowng1
䩽	ju1
䩿	bjun1
䪁	puwk4
䪁	pjowk4
䪂	sreak4
䪂	keak4
䪆	thej2
䪈	khjien3
䪉	ljep4
䪊	luwng1
䪌	dzream3
䪌	dzraem3
䪍	lan1
䪎	swoj1
䪎	srjwe1
䪏	nop4
䪐	pij3
䪒	tsyu3
䪔	bju2
䪗	hae1
䪙	phak4
䪚	tap4
䪜	tsyhem3
䪜	tsyhem1
䪝	waek4
䪞	dzap4
䪡	tsej1
䪤	bjon1
䪥	heaj3
䪦	huwng1
䪧	drje1
䪩	ngim1
䪫	heang1
䪬	phwot4
䪯	jwieng1
䪳	ywin2
䪴	tsyim2
䪴	tom2
䪷	xuw3
䪸	min1
䪹	phij1
䪻	bjen3
䪻	bjon2
䪼	tsywet4
䪾	tsyin2
䪾	tsyin3
䫀	kon2
䫀	ten2
䫁	bjij3
䫂	ta2
䫄	trhwaet4
䫅	som3
䫆	dzyeng1
䫆	gjaeng1
䫉	maew3
䫌	phej2
䫎	tsywet4
䫏	khi1
䫒	mwon1
䫔	khet4
䫔	khej3
䫖	trhim2
䫗	hae1
䫘	hat4
䫘	xat4
䫛	huw1
䫜	aew1
䫞	xew1
䫞	khjiew1
䫟	hjun2
䫟	hwon2
䫠	bij1
䫠	phij1
䫡	kheam2
䫡	ngeam1
䫡	keam3
䫡	kheam3
䫡	khaem2
䫢	sje1
䫤	meng1
䫥	khi1
䫥	khwoj2
䫥	ngwoj2
䫦	kap4
䫧	haw1
䫨	ngaw3
䫨	ngaw1
䫩	som2
䫩	tshom2
䫪	tsrhjang2
䫪	srjang2
䫬	tsyim2
䫲	xom2
䫲	xom3
䫳	duwk4
䫴	him3
䫴	gim2
䫵	mjien1
䫶	bjun1
䫸	trhaew1
䫹	huwng1
